user_id,business_id,text,date,compliment_count
EFZ_RkYQU-SDlcFM_CNeAg,FZmvSCnBcVXiX08lmGhakA,A++,2019-06-08 22:24:58,0
4ClwdfBK0UZmi8_zWTxn-g,7bQU0QI_YID3MgZirZHmSg,Get a seat on the patio and enjoy the rushing water falls as the music to your dinner.,2019-08-03 23:53:31,0
n8pUO6sa5BBagPHx3qMkVA,iEYCU5LV6FIr3kpvYltYrw,My new favorite place on the westside,2013-11-07 17:47:40,0
0hDy_Y29b_Np4CidP_aylQ,gv47gtyCkw_8OyexHrqdDA,WiFi,2019-09-17 20:44:06,0
E3Oeevy7xayHcssGoNLcaA,Ef0WLuzSbnSuIKu5i-Z2_g,Very rude service,2018-12-13 00:38:46,0
01LKSZ0GBdoQ-9y-qEv4mg,HBX4hBNcOYwAJ2kAWebtbA,One word Unbelievable,2019-04-16 00:16:10,0
EzVLcZ6QwLLh2oD2e_dnLg,JLbgvGM4FXh9zNP4O5ZWjQ,Fried Brussels sprouts!! Trust me,2017-05-24 03:23:14,0
cjvOSeVUU8UkSg8U57MGpw,RJNAeNA-209sctUO0dmwuA,Busy!! Come early and be prepared to wait.,2019-08-26 02:27:44,0
P_as9UfIIpQoQHOnug-nqA,ZspvlO5Dvtd517YhVLJJ_A,Great dinner!  Steven was fantastic. Very knowledgeable with the menu and selection of drinks. Made the dinner that much more great. Will go back for for,2014-02-25 11:21:11,0
V2gIAXNN5LSi8iNsxoYS6w,33aNXOprvIR-rtxKTUNBbQ,Check your to go order,2019-10-29 22:26:46,0
JtM1isV48Lu2KBcWRqiKaQ,JLbgvGM4FXh9zNP4O5ZWjQ,"If in the bar area, service is much better from bartenders versus section waiters.",2015-04-25 01:31:06,0
peqZriWulIPKn38-FZXoxQ,QqbZA4r5g1vCbOxOAKJgWg,Best burgers in the world!,2017-04-13 00:14:13,0
l6GY5Xi80dH-9NASc4tL-Q,gcS73XxT2xbLSOtRy9yYkA,Great place large and clean. Great food and beers.,2019-05-14 16:07:38,0
6tbXpUIU6upoeqWNDo9k_A,nfJHNu_AQXptaTQIHjpAoQ,Meat night.  Add a molten lava while I am at it.,2016-01-28 23:20:08,0
WLHlDjs3HZKrqjdmW-3XkQ,YKGb41Io_6mRsm4Bee7aOQ,Try the crispy cauliflower!,2019-06-06 20:22:26,0
D-_AzIH-z3ydApLhOHYTkQ,ZspvlO5Dvtd517YhVLJJ_A,The sushi is horrible and the spicy rolls look and taste the same orange generic fish taste.,2017-08-13 01:31:40,0
4ClwdfBK0UZmi8_zWTxn-g,9BQGpsIRhs9cRHuGh9xuJw,"American Express is not accepted, however Discover is accepted.",2019-07-30 23:25:03,0
q_yU438lzJlLOIprHbIzZg,sz6_gKcHjtcpWKIZLXV85w,"Check out the 2nd bar, Evangeline, at 6pm",2019-01-29 22:17:14,0
P7RbcZN7EsdOB29gFsZCWg,6keyv1LcbzdD8MCrRaA0nQ,Great staff great food great place to go for good food.,2019-04-22 12:17:27,0
6K0O1fv5GsK_zHQVH5KsKw,UCJpL9VFk3g1B2gjRlLy_g,Good food.  Great steak.  Mac n cheese is delish.  Wine list is pricey.,2014-08-17 11:16:21,0
xGV6dmog-FVd7Zis_Fwdqg,RJNAeNA-209sctUO0dmwuA,very good!,2019-08-01 16:55:52,0
h7WjFjGxOZtH-MUNWokkwg,B_hU-QEkt5G98pYGdfIrsg,Overpriced and nothing special.,2017-01-20 23:53:29,0
OWdMhalGVelkmg794dLPhg,eHgKGBAl8o3VCBi4YrQ3FQ,"Clean, staff is attentive and they have decent drink specials.",2019-07-19 01:11:37,0
lviEqIRwgxCeH_dZ8DDpxA,RJNAeNA-209sctUO0dmwuA,Having lunch with the cheese curds  :),2013-10-06 19:24:46,0
y7aIvPd_Hp6n1a0cb4ms_w,6sCdVRtmhJgNqKh9Vx6JXw,Great patio with a great view! Anything I've ever had here has been good!,2017-09-18 00:14:55,0
JSeKAxOqi-97y8fx5vnNSg,CgsUUVwL8EBqcHFxrtkFtA,"If you want terrible service from Julie, this is the place to go!",2019-10-20 19:33:59,0
o2UEsj1whS9l4VfEkNdM5A,xTID0KVkR_H2v23LsdM02A,Shakes!,2012-05-03 00:49:37,0
93tc4BhccQ1ffpnwtDKTCw,vOY6w1Q45Iod8sy2c8zetg,Great steak and atmosphere,2018-06-23 08:34:07,0
--pBhah9QPQYu7jQft_3Yg,MPSPlwGM11T9yq9rNBIkog,The corned beef hash is excellent.,2013-05-12 15:45:54,0
Q73LqD-6UBnaEWIPOI7jwg,2ALi7ZYvil-BAXFa3CMUyA,Sushi was ...ok...not outstanding,2013-10-17 00:49:30,0
N7ewybgEO5W0Z2cvykkQdA,p5TW1LnrPWYnZr2SNe6aiA,Wing night is gone. Very disappointed,2018-02-21 02:52:08,0
P-NBltMrJko7NB264_lWRw,ihTl21FfAYXzGoM-Gu8U3A,"Amazing place for good, fresh sushi in the Cleveland area!",2012-07-05 23:43:34,0
-SDx-d5jppC4OBBosLVpYw,4sRJvmKh43AqMRrjdwEdwA,Nice service and good food. I especially appreciate they have sweet potato as side.,2015-03-08 17:01:56,0
YiofpSnU4hK-n04Ouhdtcg,I6ocB-D9EAlk3Y9xGll1qA,Enjoyed every meal we have had here. Great decor. Live music on the weekends.,2014-11-09 23:08:15,0
dYPKO8JVHfKlPscGS5NSQw,PBmfdx-tC2D54FI3HtcKww,Go somewhere else.,2016-10-09 01:12:07,0
5k0enc8TChj4CDKDlTgGpA,ihTl21FfAYXzGoM-Gu8U3A,OMG yay,2012-07-11 23:24:29,0
W6FbnL2NCDJxvjWDl0bJQA,YohEZMYpKrf-3fyPASKLew,Gets crowded in the evenings but worth the wait...best deal and steak in town :),2012-02-22 18:35:44,0
45xsFMEVQQZhEV9xM_AaGA,Y1Y5aSg5YUFHkpqUnkydig,They dropped the all you can eat soup and salad and raised prices on lunch.  FAIL!,2012-09-05 15:29:20,0
M-1BZHpE9ERnw_S_zh6h-Q,w1c_Uy60LSDiMsSjAsEqkw,It was a little too expensive for what you got.,2018-02-03 02:18:43,0
tXYA94e_I63ffBPN_cni3w,bkh5o6bCzDCovSkRYBsU1w,Atmosphere is good.,2014-02-22 18:54:27,0
41qO7glbi0N7sdRBIgK5vA,S5OyMT8iK7QzVKZPtI2k1g,Porter house steak and a wedge salad hits the spot,2011-09-22 21:52:15,0
f-mz6MWFqDy9ocfmD2mUAA,HBX4hBNcOYwAJ2kAWebtbA,"Amazing! Great service, fresh and creatively prepared food. A fantastic meal.",2016-10-30 03:04:11,0
s2IYwGRW7S9r8U0SGPdjCQ,XYmTwXGeDhB5Ol3rpO7mmg,Not Hyde Park....blakes,2011-07-02 02:34:47,0
cJBpKT0IL9gqX8VdzF2Csw,uYoSb2rNi77LMQZ-Nn1Epg,Full bar,2014-04-25 12:42:11,0
1eLbtchG6aykAnr8frQUTw,B0JdEQoQjr9oka-_YyGZ8g,The food was amazing but it took forever to receive!,2017-11-12 18:40:15,0
91oaS49jvd8oBS9lyoZGiQ,MesBAxNk_M7ISbBmVDiiWQ,Excellent food and tremendous mojitos... would def visit this place again!,2016-10-29 23:51:36,0
fqz6TBmIdWR8sQOOIyzB7g,RJNAeNA-209sctUO0dmwuA,Get the cheese curds! You will not regret it...until you hit the gym the next day.,2013-07-15 04:55:12,0
CBABBpHygLnMRSA28n77XQ,jqBUVAWJRJ6QIGXVuhdVvw,"just horrible ! do not go ! bad service, careless behaviors to customers when you are complaining about your food! i do not like anything !",2017-07-02 23:58:01,0
D4Eznn83MRWUK39n5WI0JA,JLbgvGM4FXh9zNP4O5ZWjQ,Veuve and fried pickles.,2013-04-07 20:39:14,0
FEGcuXMwRCUVSjp6KEwuRQ,S5OyMT8iK7QzVKZPtI2k1g,They have specials on Sundays!  Their RibEye specials are out of site and are only on Sundays !!!,2018-10-01 02:31:33,0
mtrwciirsnKJGleYFfXYCQ,CsbNmQqu9dKFrgcIItevYA,Great Happy Hour Crowd!,2017-02-22 23:02:54,0
GW6bFrSbhJyMOF5fqEJFvA,JzITUte597nI4RXQK9nERQ,"Friendly staff, great food. Love it here!",2012-03-03 23:21:15,0
5k0enc8TChj4CDKDlTgGpA,HO__o8ndEqZS84voSZZONQ,"Very accommodating and friendly, the bread is warm and delicious and they ask you when you are ready for your food they just don't throw it all at your face. Classy yet affordable",2014-08-04 23:43:45,0
s2IYwGRW7S9r8U0SGPdjCQ,VtmG4MjDQ2rz6Jdi38gg-g,"A little slow tonight, but my wife looks good",2011-07-02 02:36:32,0
1Gb_t83qLA1126SlTovTWg,qLy2F9EzCsFYIKd40OJvZA,Below zero out and it's freezing in the building. Our waitress said they cannot turn the heat up. Burrrrrr,2017-12-31 21:41:11,0
_dDxbN0u1Sp-Y1QiKTd9Aw,3YrySY6jiAJO1N7LbjsI_Q,This was the worst place I have eaten at. I do not recommend this restaurant to anyone. Their lack of care for the restaurants food preparation is clear.,2013-03-15 02:17:27,0
4Zt9fKwmpnVIARJyVTwGcA,7Vi4T2E5ePOkNifyr2t6cw,Buy the pork chop. It's to die for!,2018-06-27 23:00:27,0
5e1x9d2qhe1rXkSb7W4Zdw,wTjRn-n2wr6aLkNqFIuAGQ,prices went up & quality of food went down!,2017-02-12 18:27:30,0
6tbXpUIU6upoeqWNDo9k_A,rc9SfYli96cnlPDMyJ7hyA,Prime rib sandwich lunch,2016-01-01 18:09:22,0
f4Ly2POl_bZiXp04xyX5TA,5Gj8twqkHxMunpNJLn5Hjw,Kids eat free on Sunday!,2012-04-01 22:41:50,0
sNsZzk0-vYimCNrwrNM1XQ,_VHU9KZUHRLp2Hc2JOKlYg,Mediocre meals,2019-02-06 20:39:16,0
5guhtZBSS6KjqG6PkUViKg,JLbgvGM4FXh9zNP4O5ZWjQ,Amazing brunch!,2018-11-05 19:38:58,0
Y0MLbhZIBfBhg5M7sK18Lw,NSzhahVpI_B32snhJHM0HA,Starving!!,2011-08-02 23:11:43,0
Lo9h8CnRVDfO7KlPYPV0lQ,L95ppCbcWAt4LUWrCiEvPg,Yum,2019-05-24 02:47:48,0
JsOxAQ8GLvoG5X1TWky1GQ,MgScNgEPoNExpCOwcgQR3g,We had a great time here. The portions were generous (especially the drinks!!!),2015-01-29 16:47:05,0
5AZF-ClIaoScJC4q5ob8AA,QqbZA4r5g1vCbOxOAKJgWg,Best burgers and best potato salad hands down,2019-04-13 22:01:10,0
aLAI5WGecefdHpn4hOgXpA,iEYCU5LV6FIr3kpvYltYrw,"Make reservations, pretty busy! Also a bit pricey but the food is great!",2015-02-22 04:39:03,0
8WZMZzgrGYpACtoHzQx7_Q,JKAYcu_1UPHTyquCZCKPaw,Wow. Great food. Great service Great Feel. I would go back to this place anytime,2019-03-30 02:12:42,0
AJsUZ3JC1776xrMuXF-6rg,7Vi4T2E5ePOkNifyr2t6cw,Good food,2019-05-05 00:07:21,0
75QZ3Xq9NU1Gw_lw-E_apw,AtWI6XjqFrPEV7M5WvmwHw,Neighborhood gem. Nice staff. Good food. Nuff said.,2018-07-19 20:37:25,0
W0X8OhzGC7HJYrIbTd7A8Q,JLbgvGM4FXh9zNP4O5ZWjQ,Very nice atmosphere and great food!,2019-04-27 21:13:11,0
OlbyLGdNh38A_tQBxdKrVg,iEYCU5LV6FIr3kpvYltYrw,Great food and service. One of my favorite places to eat in Westlake.,2014-11-29 02:44:45,0
QTpC6amNzUpKBldK2XLd6g,YoYL__V3bUF4KluaJ8QO4A,Great service and food! Wonderful daily specials!,2019-07-20 16:24:14,0
I6zEAeUmdt552BSDxjHCoQ,3YrySY6jiAJO1N7LbjsI_Q,Worst food and service.  Highly recommend passing.,2019-10-19 18:29:37,0
8IybKE_jt7hShBYnPWyDCw,AEoWScs-gYsXSUUmDbseFg,I hope it gets back to the way it used to be. My experience tonight was just awful!,2019-07-20 00:52:47,0
6tbXpUIU6upoeqWNDo9k_A,jqBUVAWJRJ6QIGXVuhdVvw,"Thanks for the tips, fellow yelpers!  I am outta here!",2016-01-28 23:03:37,0
4ClwdfBK0UZmi8_zWTxn-g,CmIEkQZ87j1IGm9qWYqUdQ,American Express is not accepted,2019-09-02 23:08:30,0
lCZGE89x-ebS3MPP7TKbCg,YohEZMYpKrf-3fyPASKLew,Awesome,2019-12-11 00:31:31,0
uNQlqE8bQ5R4686C0bTbZQ,_KsRqWzmz3VleuTn-kHsNQ,Hands down my favorite place to eat at in Kent. Food is great!,2019-07-10 06:38:26,0
ikSOnLqwLxInoBeiRguuqQ,L95ppCbcWAt4LUWrCiEvPg,Valet parking does not start until 6PM due to city ordinances.,2019-12-03 15:20:49,0
ZmV5u_3tTYuPyeM2ATisYg,JBkc2Xof8yietmHQLs62aQ,Perfect Valentine's Day spot. Awesome food and better service,2016-03-12 00:39:55,0
o1USR8J2QqzHJETbNB0fyg,Ef0WLuzSbnSuIKu5i-Z2_g,"Avoid the crab-stuffed mushroom appetizer. It tasted like it had been microwaved, was too soft and swimming in a pool of butter. Oh, and was that really crab meat?",2013-07-30 15:57:10,0
5vKWCYKhTHO1I0c43MURJQ,7JOo6MO-bJMhfXobJG7SRQ,manger is rude,2016-03-12 06:48:50,0
bGpfFCxINQSzQamwU1iPpg,_XVHWZ_epQZkDxg1alyD-g,Love there sweet potatoes,2014-03-13 17:56:31,0
LSSVmwv_SjEdKkVrnPw6jQ,QUvT1bLQ1qBxkWhLUa_FBA,"Make a reservation, splurge on dessert!   Find time to tour or look around!",2018-03-25 19:18:36,0
xi4j3ExmHIR2RQeNggFctw,gWmrOXOmciuTnNi4P0wWDQ,"One of only a handful of business-dinner places in Akron, IMO.",2011-10-05 23:25:34,0
cWH9TQ48RsIAb1KGpZVRkQ,QJ1YpQLVuentjgTQqNqqpw,"Everything was amazing. Had the filet, crab legs, Caesar Salad, Mac n cheese, and broccoli. Fantastic staff in the bar. We had Guillermo.",2012-05-23 01:15:01,0
bGpfFCxINQSzQamwU1iPpg,_XVHWZ_epQZkDxg1alyD-g,Was a little disappointed this visit I usually get great service and food is cooked and tasty not this trip :(,2014-03-23 22:58:46,0
mmlC2JlN6WjkF-NxDGIvSQ,DMRaPL6SnA_RX7yY6rprhQ,"Usually not a fan of preparing my own food, but I really enjoyed myself.",2011-11-19 02:31:20,0
9iWKo3AbBdkvVqKiTKwDLQ,cAX-srNrvlifjfov_jpQ1w,Sit closest to the meat,2013-12-30 23:18:33,0
wNMnTY2D3hMTZSzSaU4EMw,MothxPy-ZoFcCdoVGw2hDQ,Dolly is having a Orange Dream Martini. ....Y.O.L.O.,2013-09-16 21:29:44,0
fJqujrcvx2qKlVMHZFso8Q,bkh5o6bCzDCovSkRYBsU1w,Best steakhouse in champaign. Ribeye is the best!,2014-06-03 20:47:59,0
Yp--CXG6q290qjC2XBnL0g,RJNAeNA-209sctUO0dmwuA,Place is packed = It's got to be yummy!!!,2013-02-22 00:55:37,0
oF8JgcJLIbLX5RJl2tRaDA,gqRfs-c6gx_tcIx63Fx4OQ,"Hmmm, buffalo burger or wild salmon?",2013-04-02 23:18:21,0
nlQGyti20c07rpTSYYoNZQ,JLbgvGM4FXh9zNP4O5ZWjQ,Dine outside even though it's chilly? Each seat has a small blanket to help you warm yourself. How thoughtful!,2015-11-01 05:24:24,0
0mZqOUrzkTzK_IgVow_Dhg,UCJpL9VFk3g1B2gjRlLy_g,"I've been here plenty of times. The only reason is because there is no ""classy"" place in Robinson to take clients. I can't take it anymore. It is a 50/50 chance on if the food is good or terrible. Tonight I went and my steak was awful. I asked the guys I was with and they said the same thing. I can't spend $300 plus anymore on crap. I'm done.",2013-06-26 02:28:10,0
z9uyfm91dLM9X2Y0yIfvlQ,2MnNaZcNG_2whC9NyL4qgA,"Food and drinks are good, but slightly overpriced.",2016-12-08 01:01:07,0
fPZHL4wFyhw1cazFSt3Ucg,S5OyMT8iK7QzVKZPtI2k1g,Great vibe and love the burger I had!,2018-01-27 02:57:23,0
ARt3lm_jWxeYYNL-Sku52A,RJNAeNA-209sctUO0dmwuA,"Best cheese curds in WI. Tiger sauce is excellent! 

Great place, great food!",2013-10-01 20:59:33,0
TZ8DMITW-JQVE43Sg2FWqQ,MgScNgEPoNExpCOwcgQR3g,"Currently, my favorite steak house. Great tasting porterhouse and good service.",2015-11-23 23:47:35,0
tewGkrgV3MJVnH-gMq1quw,QToLw4ijAdErQ906aqr5aw,The steak I ordered was poor quality and overcooked. Service was also below par.,2017-10-05 02:36:21,0
CyvjeObSqzjNU3Mkvuu3pw,6RmdqLK1H5aodAA8t7Yl2A,Great Salmon dish!,2017-10-09 21:47:18,0
1Ww85S9mE5TyfdBv1xgf3Q,JLbgvGM4FXh9zNP4O5ZWjQ,"Nice fusion cuisine, the bibimbap is a must!",2015-10-04 16:57:24,0
RoPr9Bm2J_Lcrn4ZezAKRQ,CmIEkQZ87j1IGm9qWYqUdQ,Gourmet Buffet for 8.99. Great food but weird location.,2013-08-28 16:43:53,0
n_wF8KXDpvHkKr4ocGhnbg,t2O4Qx74U_IfBzDHJzvUCA,Hands down BEST breakfast in Cleveland!!!!!!!!,2016-04-17 14:32:02,0
nvqd48a-DhBZucXOwe1pLg,AEUzqUECmLCrPkIS9ryDCw,Avoid.,2011-04-18 02:39:53,0
4GDDIoBtTsrtcqJjctWhDQ,PV9CdNFDOX4_zWm3Sy3W8g,I am the duke! All shall love me and despair,2012-10-03 01:50:03,0
w8K4cCz0k83-kA06oQlt3Q,k1FNfGvknWVC_GzirQThmA,Wallaby Darned is a great drink!,2014-06-14 19:40:43,0
Pj55a0fygdgqXH5seqtH7w,t2O4Qx74U_IfBzDHJzvUCA,"Great vibe,  very good food. Ed the bartender is a rock star.",2015-05-20 00:05:32,0
5XVGDqn9wdwG4c_T1o0XUw,QT4ax7JkGZma8oMy5j8t2w,"Great atmosphere, awesom food, kewl servers!",2013-06-08 22:21:58,0
9iWKo3AbBdkvVqKiTKwDLQ,RPe_cSOxq_qkG-LbxBlOyw,Small scheduling snafu but they made it right. Great service here and they're  really concerned with your happiness.,2013-06-13 21:45:06,0
Px9AKl-fmR6aRC9a8TMn9w,UCJpL9VFk3g1B2gjRlLy_g,So excited!!!,2012-01-28 02:22:02,0
-ToR2HCjBIaYWGXN-ZGdxA,iattM1CQ8JfFm2L7-lDifQ,"I like the place,serving sushi roll and new item stone Entrees,the sushi is very fresh and good taste,the stone entree was awesome，I recommend this place!!!",2017-04-10 17:55:34,0
CwMGd0IQ0POlYrvViBqjLQ,QToLw4ijAdErQ906aqr5aw,Always a good meal with outstanding service,2012-03-11 01:52:15,0
4GDDIoBtTsrtcqJjctWhDQ,PV9CdNFDOX4_zWm3Sy3W8g,The duke declares boneless wings suck ass,2012-10-24 01:10:42,0
CTl0VeGdRuYC-SQjL6dyFA,ihTl21FfAYXzGoM-Gu8U3A,Nice location. Slow service,2012-08-05 23:51:58,0
ecWcGtEH_-Ac72Qt3QPZ6w,ewEDv_q-K0fV0FepkHB8sA,Going to give tornado another try,2014-06-19 04:41:18,0
1j0WmQD3iCAqVhsaMuRMwg,guQww9yGHP7rRTea6zTnDg,John the amazing bartender...great recommend on the steak and seafood  tartare. Fabulous grapefruit martini and decadent chocolate creation!,2012-07-27 04:22:40,0
MFbyAB7DLYocXfdwfkgQ1w,PV9CdNFDOX4_zWm3Sy3W8g,Fun place with many beers on tap.,2011-08-06 20:23:12,0
mnM7iMTPuKOsHmhQOb2pYQ,S7ECG2HNltSWFo1FcFTwFQ,Long wait tonight...,2011-01-30 00:22:39,0
k_YO7nMN9Hshw1yZ1ZuoPw,VGxJbglGlx-a7Gdc55Q6jQ,"my go to delivery place, not too expensive, good service!",2014-12-07 04:27:43,0
E2y89HCftIj0PRf_-UARVA,fja2EnaSxKu1D7uctMhw-w,"Great lobster- good food. Clams casino are too dry and flavorless - couldn't taste a clam at all. Bartender was a jerk. At 5pm opening time, our table needed 5 minutes. The bartender gave my teenager shit for sitting on a bar stool- in a completely empty bar. His attitude and the way he presented his bullshit was- bullshit. I may not be a liquor law attorney, but my husband has been for 35 years and the bartenders shitty demeanor on Christmas Eve was ridiculous. Power hungry freak.",2016-12-26 00:56:12,0
5Zu3DYcYE0nG9fA3zYBMDg,MgScNgEPoNExpCOwcgQR3g,best steak i love it,2013-08-26 03:42:20,0
l7ZtmGYmSab15Yx6OGh2Rw,PKjdnTWQSygpOjlWl8VzrQ,Excellent pizza! !,2015-09-09 22:23:20,0
JfZttV7vA3lwBEOTDooVRQ,kkl0Jnord6laHQGkgZxG1Q,"Worst experience there, it's usually good.",2016-12-02 01:53:11,0
9iWKo3AbBdkvVqKiTKwDLQ,RPe_cSOxq_qkG-LbxBlOyw,Great place for a pre game dinner. If you get there before 6:00 they have a nice discount on their favorites menu only $20,2013-05-16 23:06:03,0
MSTHhkBGJ0FfrwNc9UNDpw,AyH8VVj9CvGRCoCVsk-N5g,"For the amount of food you get in a hibachi meal, the price is not bad. You can definitely make a second meal of the leftovers.",2015-06-25 13:50:43,0
Hk0DDG73o0QoRBH5ljiL5A,_dcX-gXs3VxTBmURWdnTOw,Awesome food and service,2015-09-30 00:05:13,0
v0SL6jJ5gYtHpcoQRbPSdw,NSzhahVpI_B32snhJHM0HA,Very good.,2015-06-17 01:58:13,0
E2ZtchB6YbBIQ2QbY0CY_A,1njD5p7-FvV8uoHzwiVYCA,One of my finances favorite steak joints but usually a long wait on weekends.,2014-03-02 00:24:18,0
DH6b6FYrbc-MeQVb16-IIA,6RmdqLK1H5aodAA8t7Yl2A,Tastes well.,2015-05-16 06:04:22,0
xdigxxG29QEjY24sWfT1lA,weWbz-uCwB9_tHMrSGZAZQ,I have never had a bad meal at Longhorn. Delicious!!,2015-09-19 00:21:55,0
rRcglofUUmxHSNe9IJfGyg,sz6_gKcHjtcpWKIZLXV85w,"Love it so much, I eat here everyday",2017-09-04 21:53:03,0
ZCKDtlxVqGYOpvJ7tYyhaQ,9JUynLfWPwe1X9gsJS6FTA,A lot has changed and not the better,2012-05-27 20:42:45,0
zlGjGFkW5u8mfxG_MZlFIQ,Ef0WLuzSbnSuIKu5i-Z2_g,Another delicious meal!  Always a winner.,2015-08-12 23:22:30,0
rVqitkHzC-VNe6iJPu-Iyg,ihTl21FfAYXzGoM-Gu8U3A,Lovely decor and reliably good sushi,2016-08-21 00:44:55,0
R9WOAdrLB2N6TggC9w9Dmw,VwCtpOYiCKA5VXbKZhCSVA,Great Food I really enjoyed every bite,2017-06-18 01:10:56,0
Tl8VbTxlYBhIdC4U26LZyA,MesBAxNk_M7ISbBmVDiiWQ,New favorite dish: el pollo de crema! 5 star experience!,2017-10-07 14:33:04,0
RtYYY_YrvDd-aND-3zYScQ,5QVozBk6HVJZHA3W-s7aDg,Great place!!! Excellent service and food was amazing!,2017-04-23 15:36:38,0
dMjdNdQlFdsa8kaTT4syRQ,ntds2JP29DPYp765oFqptw,"Sat outside with an amazing view, good food and drinks, and great service from Nina!",2016-07-24 01:59:51,0
f6PcJg_GasOeQVX4bZBgGQ,Qw45ZqhBR0VI5_cI60SgeQ,"food is delicious every time 
service as well-good bartenders too",2015-08-05 18:13:07,0
AOD3CTAVEhtGFH986V54NQ,1HtxtLaFgTeerAuF9Q5jRQ,Good food awesome service well worth the drive from monroeville,2012-12-25 01:20:48,0
dk7Z2K9CCMlczSC1TZlFSA,ZalWvpZ4Tv4AMHtHG0DwrQ,Good fresh food and quick friendly service.,2016-11-25 23:31:49,0
8P2IYnIqZPJnOoM1PA3rBQ,JzITUte597nI4RXQK9nERQ,Our server was great! Good sushi for a decent price,2014-07-13 17:12:33,0
g8xHtOI2PhJ9muZXeZl0WA,jqBUVAWJRJ6QIGXVuhdVvw,Kick ass kettle chips on app menu,2011-12-01 22:58:10,0
df2wZInCr8q60DFfEovV0g,k1FNfGvknWVC_GzirQThmA,Take out service blows! Stopped going there after many botched dinners,2016-05-10 19:04:46,0
asW3DvyTSI5sUJZdTHKWpg,SNNrb5T4dn3DMq410HIpxw,You must try the watermelon with cheese salad appetizer!   The best!,2011-08-01 01:16:06,0
VgEI1jSVs0QaAZlDRFGhyw,RJNAeNA-209sctUO0dmwuA,"My experience today., food was great. But it took forever for it to come and then the plate was pulled out without even asking if I was done. 1 cent of my paid food was gone . Cheers",2014-08-22 18:00:15,0
MuP3K-L-nJphdHqXhU_m9g,XYmTwXGeDhB5Ol3rpO7mmg,Great service and food! A little noisy but I would definitely go there again,2012-05-16 12:52:51,0
Pcag-kt9yMyTeTNmS25pNg,RfM6jDn16Qf8eVz2vJTdbw,"Good food... lots of fruit flies in the dining room lol
It was a battle of wills!",2015-10-21 23:51:34,0
rh_p4FqrWJcWGjcUA-oj0A,_VHU9KZUHRLp2Hc2JOKlYg,At the cigar bar. A hidden gem in the strip.,2013-12-22 03:11:49,0
g8xHtOI2PhJ9muZXeZl0WA,S7ECG2HNltSWFo1FcFTwFQ,Always a wait at this busy location.,2011-10-25 22:34:55,0
1NOQgAG7gyPBt179rReUEQ,JLbgvGM4FXh9zNP4O5ZWjQ,The food was great and the atmosphere kept me there for another drink.,2017-08-15 01:28:05,0
fD7wnGBhwtA3Z0xf6NtOWQ,szGbmw_vq3kVU4SfK1x6Sw,"Good food,  but a bit pricey",2017-07-13 03:17:21,0
sOI75OeAyEPi_dSvZd3jhw,uYoSb2rNi77LMQZ-Nn1Epg,$6 huevos rancheros were incredible. Very authentic food.,2015-10-12 23:51:00,0
qNqKM2bZFopxOgj5KFmpTQ,PXJkqZGaC5qxhJTVQodN_w,"Hot rolls with cinnamon butter, heavenly mashed potatoes, tender rotisserie chicken, I could go on...",2012-08-19 20:32:06,0
Lb4X7dNCbRDI4W9WEC5UTQ,VGxJbglGlx-a7Gdc55Q6jQ,Excellent food at a good price. Had the hibachi with sushi appetizer. Both were great. We will be back,2012-07-25 22:55:00,0
86Zev6O1jsfqNzKFg6aTUw,9JUynLfWPwe1X9gsJS6FTA,Good food good atmosphere,2015-06-19 01:45:33,0
q1-00KApeajicf17j6kGCg,6okGKL2PA7kkc-GjZzNHnA,You must get a steak!,2012-11-03 00:39:21,0
-pRkfAdR14aIrdC8N3Hbnw,VGxJbglGlx-a7Gdc55Q6jQ,Love this place!,2013-10-17 16:07:56,0
5ETvIplFINUqNJ3jgVkItg,JLbgvGM4FXh9zNP4O5ZWjQ,Come for 5$ Bloody Mary bar...,2014-10-05 14:58:16,0
XIAJRG84zewXQXsddMcIqQ,7ndalFukYiEalNeN4eL9vQ,Great food,2018-02-05 20:59:43,0
1sfqW57F-uIroSSNYPgv7w,JzITUte597nI4RXQK9nERQ,Good atmosphere. Food is fantastic. Love this place!,2013-07-28 17:09:24,0
PIP2uRmNNP_VDfxUYVf3Rw,w1c_Uy60LSDiMsSjAsEqkw,Great hh specials!,2014-07-09 22:32:48,0
DOK0zmpQoNSApBr7epNHYA,guQww9yGHP7rRTea6zTnDg,"Great food!
Never a bad experience!",2015-12-31 02:47:00,0
yFwbccd9EJiTfwLs-sMdLA,h-hXxl_9f-QdTYUIx0ar8A,Spacious,2014-07-12 22:17:22,0
cAGLhKABH4U6Xm6--hDmSA,QUvT1bLQ1qBxkWhLUa_FBA,Wonderful scallops and Pomeroy salad.  Don't miss the cheesecake.,2013-05-02 00:39:14,0
oNo7J9bTNGJcSDGaB7Ub1w,JLbgvGM4FXh9zNP4O5ZWjQ,If you're at the bar-highly recommended- let the bartenders hook you up with drinks and food. Ye shall be rewarded!,2014-01-31 22:40:36,0
WDYPtRbWjp6pIh3vuGC_aw,RJNAeNA-209sctUO0dmwuA,Always a quality and fun place to go and eat. Traditional Wisconsin offerings.,2019-02-10 18:02:04,0
A2dw-wpLYZq7x8_mzLOCXQ,PFr2uIXNFKya1Fy46dW-zg,Neat place. Went for lunch. Not many options for a vegan... but what I had was good.,2019-11-02 14:23:57,0
